,query,id,text,author_id,conversation_id,entities,geo,lang,referenced_tweets
2229,"""energia elétrica""",1539581343268495360,Reajuste da energia elétrica é um tapa na cara da população...Brasil completamente a deriva...,53748964,1539581343268495360,"{'annotations': [{'start': 62, 'end': 67, 'probability': 0.9469, 'type': 'Place', 'normalized_text': 'Brasil'}]}",{'place_id': '68e019afec7d0ba5'},pt,
2230,"""energia elétrica""",1539581148501778434,"Caralho acordo 
Ligo na tv
Aumento de tarifa de energia elétrica
Desligo a tv",801620491542953984,1539581148501778434,,,pt,
2231,"""energia elétrica""",1539579956233134088,"Chapecó registra diversos pontos sem energia elétrica.
https://t.co/9PwtMKVaAW",126113039,1539579956233134088,"{'annotations': [{'start': 0, 'end': 6, 'probability': 0.3503, 'type': 'Organization', 'normalized_text': 'Chapecó'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/9PwtMKVaAW', 'expanded_url': 'https://bit.ly/3OxcZG9', 'display_url': 'bit.ly/3OxcZG9'}]}",,pt,
2232,"""energia elétrica""",1539579940928118785,"A Agência Nacional de Energia Elétrica (#Aneel) aprovou na terça-feira (21) o novo #reajuste das bandeiras tarifárias, que incidem na conta de luz em caso de escassez #hídrica ou qualquer fator que aumente o custo de produção de eletricidade.
https://t.co/NpafGmhpLQ",1201944509476745217,1539579940928118785,"{'hashtags': [{'start': 40, 'end': 46, 'tag': 'Aneel'}, {'start': 83, 'end': 92, 'tag': 'reajuste'}, {'start': 167, 'end': 175, 'tag': 'hídrica'}], 'annotations': [{'start': 2, 'end': 37, 'probability': 0.9298, 'type': 'Organization', 'normalized_text': 'Agência Nacional de Energia Elétrica'}], 'urls': [{'start': 243, 'end': 266, 'url': 'https://t.co/NpafGmhpLQ', 'expanded_url': 'https://www.modaisemfoco.com.br/noticias/aneel-reajusta-bandeiras-tarifarias-em-ate-64', 'display_url': 'modaisemfoco.com.br/noticias/aneel…'}]}",,pt,
2233,"""energia elétrica""",1539579689706168321,"No ponto o @BernardoMF. O ENEM foi o mais desigual da história. O ensino superior mendiga verbas para ter energia elétrica. As bolsas de pesquisa sumiram e o militarismo aumentou. Verba federal pra escola, só com aval de pastor. https://t.co/bUyZwz1YpK",1026423705113649153,1539579689706168321,"{'mentions': [{'start': 11, 'end': 22, 'username': 'BernardoMF', 'id': '18122496'}], 'urls': [{'start': 229, 'end': 252, 'url': 'https://t.co/bUyZwz1YpK', 'expanded_url': 'https://twitter.com/bernardomf/status/1539577728814534657', 'display_url': 'twitter.com/bernardomf/sta…'}]}",,pt,[<ReferencedTweet id=1539577728814534657 type=quoted]
2234,"""energia elétrica""",1539579523494199300,"@joaoamoedonovo Ah vá cagar no mato, porra!
Acabaram de anunciar um aumento gigantesco no valor da energia elétrica agora que a ELETROBRÁS foi PRIVATIZADA e tu tem a cara de pau de vir aqui falar que a privatização da Petrobrás vai melhorar a vida dos brasileiros?
Neoliberal é uma desgraça mesmo",1112471960171233281,1538862500866928646,"{'mentions': [{'start': 0, 'end': 15, 'username': 'joaoamoedonovo', 'id': '256730310'}]}",,pt,[<ReferencedTweet id=1538862500866928646 type=replied_to]
2235,"""energia elétrica""",1539577330087170048,"@EvandroTRezend1 @senadorhumberto Com reajuste ontem de 64% na energia eletrica, somado ao dólar que não baixa de 5, gasolina acima de 8, gás a 160, tx de juros a 13,35%, pior salário mínimo em 28 anos...na próxima pesquisa Lula aumentará ainda mais seu favoritismo. https://t.co/Ca8kPOCj4L",1475262999199891459,1539565945118654464,"{'mentions': [{'start': 0, 'end': 16, 'username': 'EvandroTRezend1', 'id': '1520759627901808640'}, {'start': 17, 'end': 33, 'username': 'senadorhumberto', 'id': '76049312'}], 'annotations': [{'start': 224, 'end': 227, 'probability': 0.9869, 'type': 'Person', 'normalized_text': 'Lula'}], 'urls': [{'start': 267, 'end': 290, 'url': 'https://t.co/Ca8kPOCj4L', 'expanded_url': 'https://twitter.com/TobiasCarrieri/status/1539574673402478594/photo/1', 'display_url': 'pic.twitter.com/Ca8kPOCj4L', 'media_key': '3_1539574670948696071'}]}",,pt,[<ReferencedTweet id=1539567511078936576 type=replied_to]
2236,"""energia elétrica""",1539576981636976640,RN tem 244 mil famílias que podem solicitar a Tarifa Social de Energia Elétrica https://t.co/7nOYS45JH0,113441044,1539576981636976640,"{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/7nOYS45JH0', 'expanded_url': 'https://saulovale.com.br/rn-tem-244-mil-familias-que-podem-solicitar-a-tarifa-social-de-energia-eletrica/', 'display_url': 'saulovale.com.br/rn-tem-244-mil…'}]}",,pt,
2237,"""energia elétrica""",1539576946270654464,"Aneel aprova novo reajuste na bandeira tarifária da energia elétrica em 63,7% a partir de julho https://t.co/OhTk1feYGS",1265286148508786690,1539576946270654464,"{'annotations': [{'start': 0, 'end': 4, 'probability': 0.5477, 'type': 'Organization', 'normalized_text': 'Aneel'}], 'urls': [{'start': 96, 'end': 119, 'url': 'https://t.co/OhTk1feYGS', 'expanded_url': 'https://twitter.com/jornalistaroge1/status/1539576946270654464/photo/1', 'display_url': 'pic.twitter.com/OhTk1feYGS', 'media_key': '3_1539576943925936128'}]}",,pt,
2238,"""energia elétrica""",1539576911990558721,@girlonsaturn__ @dump Segundo esse video precisa usar um adaptador que permita fornecer energia elétrica extra: https://t.co/4gmAKFM4By,7766742,1539229797586698241,"{'mentions': [{'start': 0, 'end': 15, 'username': 'girlonsaturn__', 'id': '1347333395752300547'}, {'start': 16, 'end': 21, 'username': 'dump', 'id': '2665521'}], 'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/4gmAKFM4By', 'expanded_url': 'https://www.youtube.com/watch?v=O9UoRxJ_3Io', 'display_url': 'youtube.com/watch?v=O9UoRx…'}]}",,pt,[<ReferencedTweet id=1539318730907389953 type=replied_to]
2239,"""energia elétrica""",1539576548478656513,"@dudutemoteo @senadorhumberto Com reajuste ontem de 64% na energia eletrica, somado ao dólar que não baixa de 5, gasolina acima de 8, gás a 160, tx de juros a 13,35%, pior salário mínimo em 28 anos...na próxima pesquisa Lula aumentará ainda mais seu favoritismo. https://t.co/Ca8kPOCj4L",1475262999199891459,1539565945118654464,"{'mentions': [{'start': 0, 'end': 12, 'username': 'dudutemoteo', 'id': '1520037806642544645'}, {'start': 13, 'end': 29, 'username': 'senadorhumberto', 'id': '76049312'}], 'annotations': [{'start': 220, 'end': 223, 'probability': 0.9869, 'type': 'Person', 'normalized_text': 'Lula'}], 'urls': [{'start': 263, 'end': 286, 'url': 'https://t.co/Ca8kPOCj4L', 'expanded_url': 'https://twitter.com/TobiasCarrieri/status/1539574673402478594/photo/1', 'display_url': 'pic.twitter.com/Ca8kPOCj4L', 'media_key': '3_1539574670948696071'}]}",,pt,[<ReferencedTweet id=1539566546162442240 type=replied_to]
2240,"""energia elétrica""",1539576431759556608,@andretrig Ontem aumentaram em até 64% o valor das bandeiras de energia elétrica... não existe energia que vai diminuir de preço. Por que a imprensa não divulgou o aumento?,1523597810,1539575799950589952,"{'mentions': [{'start': 0, 'end': 10, 'username': 'andretrig', 'id': '42593930'}]}",,pt,[<ReferencedTweet id=1539575799950589952 type=replied_to]
2241,"""energia elétrica""",1539576357918842881,"Eu fico doente de ódio só de saber que o despresidente é muito mais focado no c* alheio do que combater, por exemplo, mais um aumento da conta de energia elétrica.

Nunca tive paciência com bolsominion mas agora eu tô pra partir pra agressão.",1052706845398306816,1539576357918842881,"{'annotations': [{'start': 41, 'end': 53, 'probability': 0.5051, 'type': 'Person', 'normalized_text': 'despresidente'}]}",,pt,
2242,"""energia elétrica""",1539576215492780032,"@CristianoBMatos @senadorhumberto Com reajuste ontem de 64% na energia eletrica, somado ao dólar que não baixa de 5, gasolina acima de 8, gás a 160, tx de juros a 13,35%, pior salário mínimo em 28 anos...na próxima pesquisa Lula aumentará ainda mais seu favoritismo. https://t.co/Ca8kPOCj4L",1475262999199891459,1539565945118654464,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CristianoBMatos', 'id': '983324617568931840'}, {'start': 17, 'end': 33, 'username': 'senadorhumberto', 'id': '76049312'}], 'annotations': [{'start': 224, 'end': 227, 'probability': 0.9869, 'type': 'Person', 'normalized_text': 'Lula'}], 'urls': [{'start': 267, 'end': 290, 'url': 'https://t.co/Ca8kPOCj4L', 'expanded_url': 'https://twitter.com/TobiasCarrieri/status/1539574673402478594/photo/1', 'display_url': 'pic.twitter.com/Ca8kPOCj4L', 'media_key': '3_1539574670948696071'}]}",,pt,[<ReferencedTweet id=1539566256805797888 type=replied_to]
2243,"""energia elétrica""",1539576105325191170,"@senadorhumberto Com reajuste ontem de 64% na energia eletrica, somado ao dólar que não baixa de 5, gasolina acima de 8, gás a 160, tx de juros a 13,35%, pior salário mínimo em 28 anos...na próxima pesquisa Lula aumentará ainda mais seu favoritismo. https://t.co/Ca8kPOCj4L",1475262999199891459,1539565945118654464,"{'mentions': [{'start': 0, 'end': 16, 'username': 'senadorhumberto', 'id': '76049312'}], 'annotations': [{'start': 207, 'end': 210, 'probability': 0.9869, 'type': 'Person', 'normalized_text': 'Lula'}], 'urls': [{'start': 250, 'end': 273, 'url': 'https://t.co/Ca8kPOCj4L', 'expanded_url': 'https://twitter.com/TobiasCarrieri/status/1539574673402478594/photo/1', 'display_url': 'pic.twitter.com/Ca8kPOCj4L', 'media_key': '3_1539574670948696071'}]}",,pt,[<ReferencedTweet id=1539565945118654464 type=replied_to]
2244,"""energia elétrica""",1539575903272984578,"@RenatoVelloso23 @eixopolitico Com reajuste ontem de 64% na energia eletrica, somado ao dólar que não baixa de 5, gasolina acima de 8, gás a 160, tx de juros a 13,35%, pior salário mínimo em 28 anos...na próxima pesquisa Lula aumentará ainda mais seu favoritismo. https://t.co/Ca8kPOCj4L",1475262999199891459,1539562734907543552,"{'mentions': [{'start': 0, 'end': 16, 'username': 'RenatoVelloso23', 'id': '1489218329256640515'}, {'start': 17, 'end': 30, 'username': 'eixopolitico', 'id': '1271497757455499264'}], 'annotations': [{'start': 221, 'end': 224, 'probability': 0.9869, 'type': 'Person', 'normalized_text': 'Lula'}], 'urls': [{'start': 264, 'end': 287, 'url': 'https://t.co/Ca8kPOCj4L', 'expanded_url': 'https://twitter.com/TobiasCarrieri/status/1539574673402478594/photo/1', 'display_url': 'pic.twitter.com/Ca8kPOCj4L', 'media_key': '3_1539574670948696071'}]}",,pt,[<ReferencedTweet id=1539573442571390979 type=replied_to]
2245,"""energia elétrica""",1539575794963562496,@LuscasJPA @eixopolitico E junta aí os 64% de reajuste na energia elétrica. https://t.co/64uXXR8PwR,1475262999199891459,1539562734907543552,"{'mentions': [{'start': 0, 'end': 10, 'username': 'LuscasJPA', 'id': '3288465766'}, {'start': 11, 'end': 24, 'username': 'eixopolitico', 'id': '1271497757455499264'}], 'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/64uXXR8PwR', 'expanded_url': 'https://twitter.com/TobiasCarrieri/status/1539575794963562496/photo/1', 'display_url': 'pic.twitter.com/64uXXR8PwR', 'media_key': '3_1539575791843004419'}]}",,pt,[<ReferencedTweet id=1539566922475487233 type=replied_to]
2246,"""energia elétrica""",1539575550829789189,"@Guedesops @eixopolitico Com reajuste ontem de 64% na energia eletrica, somado ao dólar que não baixa de 5, gasolina acima de 8, gás a 160, tx de juros a 13,35%, pior salário mínimo em 28 anos...na próxima pesquisa Lula aumentará ainda mais seu favoritismo. https://t.co/Ca8kPOCj4L",1475262999199891459,1539562734907543552,"{'mentions': [{'start': 0, 'end': 10, 'username': 'Guedesops', 'id': '1272164637577019392'}, {'start': 11, 'end': 24, 'username': 'eixopolitico', 'id': '1271497757455499264'}], 'annotations': [{'start': 215, 'end': 218, 'probability': 0.9869, 'type': 'Person', 'normalized_text': 'Lula'}], 'urls': [{'start': 258, 'end': 281, 'url': 'https://t.co/Ca8kPOCj4L', 'expanded_url': 'https://twitter.com/TobiasCarrieri/status/1539574673402478594/photo/1', 'display_url': 'pic.twitter.com/Ca8kPOCj4L', 'media_key': '3_1539574670948696071'}]}",,pt,[<ReferencedTweet id=1539564569819058185 type=replied_to]
2247,"""energia elétrica""",1539575520421154818,@rafaelbboa Realmente energia elétrica produzido por queima de carvão é tampar o sol com a peneira,1520029333766782978,1539366133073068032,"{'mentions': [{'start': 0, 'end': 11, 'username': 'rafaelbboa', 'id': '2159646294'}]}",,pt,[<ReferencedTweet id=1539366133073068032 type=replied_to]
2248,"""energia elétrica""",1539575469254868992,"Benefícios da GD solar devem baratear conta de luz em 5,6% até 2031
Tecnologia reduzirá ainda a frequência de acionamento da bandeira vermelha nas tarifas de energia elétrica 
https://t.co/Ag6jpiDyrg",1518221214812184578,1539575469254868992,"{'urls': [{'start': 176, 'end': 199, 'url': 'https://t.co/Ag6jpiDyrg', 'expanded_url': 'https://canalsolar.com.br/beneficios-da-gd-solar-devem-baratear-conta-de-luz-em-56-ate-2031/', 'display_url': 'canalsolar.com.br/beneficios-da-…'}]}",,pt,
2249,"""energia elétrica""",1539575289105219584,@UOLEconomia As pessoas não entendem. Energia elétrica ficou cara porque foi preciso usar as termelétrica. Que é um meio de geração de energia bem mais cara. A solução é incentivar a iniciativa privada a gerar energia renovável. Porém essas tem grande custo de instalação,1162883286106025984,1539419423546671105,"{'mentions': [{'start': 0, 'end': 12, 'username': 'UOLEconomia', 'id': '14594760'}]}",,pt,[<ReferencedTweet id=1539419423546671105 type=replied_to]
2250,"""energia elétrica""",1539575147069325314,"@eixopolitico Com reajuste ontem de 64% na energia eletrica, somado ao dólar que não baixa de 5, gasolina acima de 8, gás a 160, tx de juros a 13,35%, pior salário mínimo em 28 anos...na próxima pesquisa Lula aumentará ainda mais seu favoritismo. https://t.co/Ca8kPOCj4L",1475262999199891459,1539562734907543552,"{'mentions': [{'start': 0, 'end': 13, 'username': 'eixopolitico', 'id': '1271497757455499264'}], 'annotations': [{'start': 204, 'end': 207, 'probability': 0.9869, 'type': 'Person', 'normalized_text': 'Lula'}], 'urls': [{'start': 247, 'end': 270, 'url': 'https://t.co/Ca8kPOCj4L', 'expanded_url': 'https://twitter.com/TobiasCarrieri/status/1539574673402478594/photo/1', 'display_url': 'pic.twitter.com/Ca8kPOCj4L', 'media_key': '3_1539574670948696071'}]}",,pt,[<ReferencedTweet id=1539562734907543552 type=replied_to]
2251,"""energia elétrica""",1539575121568055298,Aneel anuncia reajuste de até 64% em valor de taxa extra da conta de luz. Aumento foi anunciado pela Agência Nacional de Energia Elétrica nesta terça-feira e impacta as bandeiras tarifárias nas contas de luz.,1433020159753605122,1539575121568055298,"{'annotations': [{'start': 0, 'end': 4, 'probability': 0.5283, 'type': 'Organization', 'normalized_text': 'Aneel'}, {'start': 101, 'end': 136, 'probability': 0.8701, 'type': 'Organization', 'normalized_text': 'Agência Nacional de Energia Elétrica'}]}",,pt,
2252,"""energia elétrica""",1539575003879964675,"@WillianPatriot @cartacapital Com reajuste ontem de 64% na energia eletrica, somado ao dólar que não baixa de 5, gasolina acima de 8, gás a 160, tx de juros a 13,35%, pior salário mínimo em 28 anos...na próxima pesquisa Lula aumentará ainda mais seu favoritismo. https://t.co/Ca8kPOCj4L",1475262999199891459,1539548057485860864,"{'mentions': [{'start': 0, 'end': 15, 'username': 'WillianPatriot', 'id': '1464937600289054727'}, {'start': 16, 'end': 29, 'username': 'cartacapital', 'id': '16632084'}], 'annotations': [{'start': 220, 'end': 223, 'probability': 0.9869, 'type': 'Person', 'normalized_text': 'Lula'}], 'urls': [{'start': 263, 'end': 286, 'url': 'https://t.co/Ca8kPOCj4L', 'expanded_url': 'https://twitter.com/TobiasCarrieri/status/1539574673402478594/photo/1', 'display_url': 'pic.twitter.com/Ca8kPOCj4L', 'media_key': '3_1539574670948696071'}]}",,pt,[<ReferencedTweet id=1539550757413875712 type=replied_to]
2253,"""energia elétrica""",1539574915971555328,"@AndersonMiudo @cartacapital Com reajuste ontem de 64% na energia eletrica, somado ao dólar que não baixa de 5, gasolina acima de 8, gás a 160, tx de juros a 13,35%, pior salário mínimo em 28 anos...na próxima pesquisa Lula aumentará ainda mais seu favoritismo. https://t.co/Ca8kPOCj4L",1475262999199891459,1539548057485860864,"{'mentions': [{'start': 0, 'end': 14, 'username': 'AndersonMiudo', 'id': '512432675'}, {'start': 15, 'end': 28, 'username': 'cartacapital', 'id': '16632084'}], 'annotations': [{'start': 219, 'end': 222, 'probability': 0.9869, 'type': 'Person', 'normalized_text': 'Lula'}], 'urls': [{'start': 262, 'end': 285, 'url': 'https://t.co/Ca8kPOCj4L', 'expanded_url': 'https://twitter.com/TobiasCarrieri/status/1539574673402478594/photo/1', 'display_url': 'pic.twitter.com/Ca8kPOCj4L', 'media_key': '3_1539574670948696071'}]}",,pt,[<ReferencedTweet id=1539563824172392448 type=replied_to]
